53,0,0,2,3,-35,13,5,4,SE,18355782,8,0
54,0,0,2,4,-17,12,4,4,SE,17332957,9,0
55,0,0,2,5,-9,11,4,4,SE,20450882,10,0
56,0,0,2,6,-14,11,3,4,SE,17308615,11,0
57,0,0,2,7,-18,11,3,4,SE,18512158,12,0
58,0,0,2,8,-14,10,3,3,SE,17307206,13,0
59,0,0,2,9,-22,10,3,3,SE,24672989,15,0
60,0,0,2,10,-2,10,3,2,SE,17718037,16,0
61,0,0,2,11,7,10,3,1,SE,18761139,17,0
62,0,0,2,12,-10,10,3,0,SE,17606344,19,0
63,0,0,2,13,-4,10,3,0,SE,20327181,20,0
64,0,0,2,14,-5,10,3,0,SE,18512154,21,0
65,0,0,2,15,-14,10,3,0,SE,17449843,22,0
66,0,0,2,16,-30,10,3,0,SE,17221009,23,0
67,0,0,2,17,-39,10,3,1,cv,51499530526,24,0
68,0,0,2,18,-47,10,3,2,cv,41943040,25,0
69,0,0,2,19,-29,11,3,2,NW,51529348317,26,0
70,0,0,2,20,-28,10,2,3,NW,23359258,27,0
71,0,0,2,21,-24,10,3,3,NW,97940639,0,0
72,0,0,2,22,-27,9,1,3,NW,22443167,0,0
73,0,0,3,-1,-21,7,0,3,NW,48526495,0,0
74,0,0,3,0,-42,5,3,3,NW,19893089,0,0
75,0,0,3,1,-75,4,2,4,NW,21015209,0,0
76,0,0,3,2,-74,3,1,4,NW,200312610,0,0
77,0,0,3,3,-72,2,1,5,NW,22937584,0,0
78,0,0,3,4,-74,1,0,6,NW,18717609,0,0
79,0,0,3,5,-80,0,0,7,NW,48161881,0,0
80,0,0,3,6,-71,0,-1,7,NW,17964728,0,0
81,0,0,3,7,-74,-1,-1,8,NW,20073677,0,0
82,0,0,3,8,-73,-1,-1,9,NW,18135310,0,0
83,0,0,3,9,-73,-1,0,10,NW,24931195,0,0
84,0,0,3,10,-75,-2,0,11,NW,17835754,0,0
85,0,0,3,11,-71,0,1,10,NW,20062664,0,0
86,0,0,3,12,-68,1,2,10,NW,18209557,0,0
87,0,0,3,13,-72,0,2,10,NW,100045667,0,0
88,0,0,3,14,-71,0,3,10,NW,18420579,0,0
89,0,0,3,15,-70,0,3,11,NW,17377913,0,0
90,0,0,3,16,-70,1,1,12,NW,17295274,0,0
91,0,0,3,17,-72,-2,1,12,NW,20632036,0,0
92,0,0,3,18,-74,0,0,13,NW,17723564,0,0
93,0,0,3,19,-69,-3,0,14,NW,18821292,0,0
94,0,0,3,20,-67,-3,-1,14,NW,17783719,0,0
95,0,0,3,21,-71,-3,-1,15,NW,24646899,0,0
96,0,0,3,22,-69,-5,-3,15,NW,17113823,0,0
97,0,0,4,-1,-70,-5,-5,15,NW,17819464,0,0
98,0,0,4,0,-66,-5,-6,15,NW,17042913,0,0
99,0,0,4,1,-73,-5,-7,15,NW,18686843,0,0
100,0,0,4,2,-75,-6,-6,15,NW,17112199,0,0
101,0,0,4,3,-72,-6,-7,15,NW,17774474,0,0
102,0,0,4,4,-72,-6,-4,14,NE,197648712,0,0
103,0,0,4,5,-73,-5,-4,15,NE,94223465,0,0
104,0,0,4,6,-73,-6,-4,14,NE,22875714,0,0
105,0,0,4,7,-73,-5,-4,15,NE,46923774,0,0
106,0,0,4,8,-71,-5,-3,15,NE,22185251,0,0
107,0,0,4,9,-64,-4,-2,15,NE,19442729,0,0
108,0,0,4,10,-70,-4,-1,15,NE,199601193,0,0
109,0,0,4,11,-73,-4,0,14,NE,18144820,0,0
110,0,0,4,12,-61,-3,1,12,NE,20572474,0,0
111,0,0,4,13,-59,-1,1,12,cv,51493951574,0,0
112,0,0,4,14,-67,-2,1,11,NW,42387890,0,0
113,0,0,4,15,-50,-3,1,11,NW,51531218944,0,0
114,0,0,4,16,-44,-2,1,11,NW,47106482,0,0
115,0,0,4,17,-41,-2,1,12,NW,21940658,0,0
116,0,0,4,18,-40,-1,-1,13,NW,96583023,0,0
117,0,0,4,19,-16,-1,0,13,NW,24255365,0,0
118,0,0,4,20,6,-3,-6,13,NW,47373876,0,0
119,0,0,4,21,-34,-1,-1,14,NW,18934074,0,0
120,0,0,4,22,-50,-1,-4,13,NW,18421446,0,0
121,0,0,5,-1,-44,-4,-5,13,NW,23804493,0,0
122,0,0,5,0,-23,-4,-2,13,NE,89522176,0,0
123,0,0,5,1,-50,-5,-2,14,NE,92274688,0,0
124,0,0,5,2,-56,-5,-2,13,NE,22886989,0,0
125,0,0,5,3,-73,-5,-2,13,NE,47410265,0,0
126,0,0,5,4,-72,-5,-2,13,NE,20153703,0,0
127,0,0,5,5,-79,-5,-2,13,NE,22658153,0,0
128,0,0,5,6,-75,-5,-3,14,NE,199415990,0,0
129,0,0,5,7,-80,-5,-2,14,NE,18564503,0,0
130,0,0,5,8,-71,-4,-1,15,NE,19681772,0,0
131,0,0,5,9,-66,-4,0,15,NE,24722801,0,0
132,0,0,5,10,-58,-3,1,15,NE,18077428,0,0
133,0,0,5,11,-72,-3,2,14,NE,20441989,0,0
134,0,0,5,12,-64,-1,2,13,NW,183280599,0,0
135,0,0,5,13,-52,-1,3,13,NW,20531282,0,0
136,0,0,5,14,-51,-1,4,13,cv,51537132687,0,0
137,0,0,5,15,-48,-1,4,13,NW,42387890,0,0
138,0,0,5,16,-44,0,3,13,NW,51531218944,0,0
139,0,0,5,17,-4,-1,3,13,NW,47106482,0,0
140,0,0,5,18,-25,-1,-2,14,cv,51535937536,0,0
141,0,0,5,19,5,-1,0,15,NW,42387890,0,0
142,0,0,5,20,32,0,-2,14,NW,51531218944,0,0
143,0,0,5,21,-7,-1,-4,15,NW,47106482,0,0
144,0,0,5,22,31,0,-4,15,NW,21940658,0,0
145,0,0,6,-1,27,0,-4,15,NW,99233163,0,0
146,0,0,6,0,30,0,-4,15,cv,51538122069,0,0
147,0,0,6,1,-57,-1,-6,16,cv,88990585,0,0
148,0,0,6,2,-63,-2,-3,16,NW,51525658312,0,0
149,0,0,6,3,-70,-3,-4,15,NW,23359258,0,0
150,0,0,6,4,-72,-4,-3,15,NW,96515628,0,0
151,0,0,6,5,-76,-3,-3,15,NW,21018156,0,0
152,0,0,6,6,-77,-4,-1,16,NE,100252777,0,0
153,0,0,6,7,-76,-3,-2,16,NW,18731891,0,0
154,0,0,6,8,-73,-2,0,16,NW,93301226,0,0
155,0,0,6,9,-60,-1,1,16,NW,20993556,0,0
156,0,0,6,10,-58,1,2,16,NW,47178875,0,0
157,0,0,6,11,-58,0,3,15,NW,18447069,0,0
158,0,0,6,12,-45,0,4,14,NW,20043508,0,0
159,0,0,6,13,-48,1,5,13,NW,18772509,0,0
160,0,0,6,14,-49,1,5,12,NW,24305204,0,0
161,0,0,6,15,-43,3,4,12,NW,18330223,0,0
162,0,0,6,16,-50,2,3,12,NW,20076052,0,0
163,0,0,6,17,-46,2,1,12,NE,51514608419,0,0
164,0,0,6,18,-33,3,1,13,NW,42387890,0,0
165,0,0,6,19,6,2,-3,12,NE,0,0,0
166,0,0,6,20,59,2,-2,12,cv,84113630,0,0
167,0,0,6,21,98,0,-2,12,cv,88990585,0,0
168,0,0,6,22,90,0,-4,12,cv,51533659469,0,0
169,0,0,7,-1,110,0,-5,11,NW,51538274026,0,0
170,0,0,7,0,95,2,-4,11,NW,51531218944,0,0
171,0,0,7,1,175,1,-4,11,NE,51523275186,0,0
172,0,0,7,2,64,2,-3,10,SE,0,0,0
173,0,0,7,3,10,3,-3,10,cv,92647788,0,0
174,0,0,7,4,0,3,-3,9,cv,88990585,0,0
175,0,0,7,5,-19,3,-3,9,NW,21928871,0,0
176,0,0,7,6,-29,5,-1,9,NE,42387890,0,0
177,0,0,7,7,-34,5,0,9,SE,0,0,0
178,0,0,7,8,-8,5,0,10,SE,41943040,0,0
179,0,0,7,9,35,4,2,10,NE,41943040,0,0
180,0,0,7,10,55,5,2,9,cv,0,0,0
181,0,0,7,11,98,5,3,8,SE,51525682918,0,0
182,0,0,7,12,150,6,4,6,SE,47522120,0,0
183,0,0,7,13,100,5,4,6,cv,51539519406,0,0
184,0,0,7,14,131,5,4,5,cv,41943040,0,0
185,0,0,7,15,150,5,4,5,cv,51536016962,0,0
186,0,0,7,16,112,4,4,5,SE,51527628354,0,0
187,0,0,7,17,119,4,3,6,cv,92647788,0,0
188,0,0,7,18,127,4,1,6,cv,88990585,0,0
189,0,0,7,19,126,4,0,6,cv,21928871,0,0
190,0,0,7,20,125,3,-2,7,NW,0,0,0
191,0,0,7,21,68,5,3,7,NW,51530722844,0,0
192,0,0,7,22,69,5,1,7,NW,21743862,0,0
193,0,0,8,-1,65,4,-1,7,cv,51534720856,0,0
194,0,0,8,0,59,4,-1,7,NW,51525682918,0,0
195,0,0,8,1,67,4,-2,7,NW,47522120,0,0
196,0,0,8,2,96,4,-3,7,NW,94223465,0,0
197,0,0,8,3,69,4,-1,7,NW,18725993,0,0
198,0,0,8,4,55,2,-4,7,NW,21017131,0,0
199,0,0,8,5,19,3,-3,7,NW,47368370,0,0
200,0,0,8,6,6,2,-3,7,NW,18888974,0,0
201,0,0,8,7,-7,3,-2,8,NW,23097114,0,0
202,0,0,8,8,-16,3,3,9,NE,91666348,0,0
203,0,0,8,9,-27,4,5,9,NE,92274688,0,0
204,0,0,8,10,-34,4,6,10,NE,45259553,0,0
205,0,0,8,11,-60,5,6,9,NE,20093729,0,0
206,0,0,8,12,-51,5,7,9,NE,22588459,0,0
207,0,0,8,13,-50,6,8,9,NE,199562818,0,0
208,0,0,8,14,-51,7,8,8,NE,17840010,0,0
209,0,0,8,15,-59,6,8,9,NE,17819962,0,0
210,0,0,8,16,-63,6,8,10,NW,51505959396,0,0
211,0,0,8,17,-55,6,5,10,NE,51534188372,0,0
212,0,0,8,18,-56,6,6,11,NW,0,0,0
213,0,0,8,19,-46,6,5,12,NW,47522120,0,0
214,0,0,8,20,-50,6,6,12,NE,47522120,0,0
215,0,0,8,21,-53,6,4,13,cv,51517470602,0,0
216,0,0,8,22,-34,6,4,13,cv,92274688,0,0
217,0,0,9,-1,-25,6,1,13,NW,17150316,0,0
218,0,0,9,0,-18,4,-1,13,NW,41943040,0,0
219,0,0,9,1,-34,4,0,13,NW,51531139506,0,0
220,0,0,9,2,-17,4,-1,13,NW,94223727,0,0
221,0,0,9,3,-38,2,-2,12,NW,18736249,0,0
222,0,0,9,4,-60,3,-1,12,NW,22158215,0,0
223,0,0,9,5,-77,2,-1,12,NW,47178875,0,0
224,0,0,9,6,-75,2,-2,13,NW,18447069,0,0
225,0,0,9,7,-73,2,-2,14,NW,19598914,0,0
226,0,0,9,8,-65,4,0,13,NW,24367733,0,0
227,0,0,9,9,-50,5,5,13,NE,88194415,0,0
228,0,0,9,10,-30,6,5,13,NW,46723643,0,0
229,0,0,9,11,-25,6,5,12,NW,41943040,0,0
230,0,0,9,12,-42,7,6,11,NW,98462877,0,0
231,0,0,9,13,-30,7,6,11,NW,22965405,0,0
232,0,0,9,14,-32,8,7,10,NW,19702831,0,0
233,0,0,9,15,-29,7,7,11,NW,48511246,0,0
234,0,0,9,16,-12,7,6,11,NW,18422727,0,0
235,0,0,9,17,-16,8,5,12,NW,19126026,0,0
236,0,0,9,18,-17,6,6,12,NW,23079158,0,0
237,0,0,9,19,-34,6,6,13,NW,19471301,0,0
238,0,0,9,20,-73,6,8,14,NW,201225373,0,0
239,0,0,9,21,-76,5,8,14,NW,20729235,0,0
240,0,0,9,22,-78,4,7,15,NW,23082828,0,0
241,0,0,10,-1,-77,4,6,15,NW,18894293,0,0
242,0,0,10,0,-73,4,4,15,cv,51490498478,0,0
243,0,0,10,1,-77,2,1,16,NW,51537736925,0,0
244,0,0,10,2,-83,1,1,16,NW,93301226,0,0
245,0,0,10,3,-83,0,1,15,NE,93301226,0,0
246,0,0,10,4,-84,-1,0,15,NW,46723643,0,0
247,0,0,10,5,-84,-1,0,15,NE,47522120,0,0
248,0,0,10,6,-80,-1,-1,16,NW,19176225,0,0
249,0,0,10,7,-80,-1,3,16,NW,98838794,0,0
250,0,0,10,8,-82,-1,2,16,NW,49448225,0,0
251,0,0,10,9,-75,-1,3,16,NW,21445967,0,0
252,0,0,10,10,-74,0,3,16,NW,200026893,0,0
253,0,0,10,11,-73,1,6,15,NW,19678615,0,0
254,0,0,10,12,-72,2,7,14,NW,23315313,0,0
255,0,0,10,13,-85,2,7,13,NW,19389751,0,0
256,0,0,10,14,-76,1,7,13,NW,48782289,0,0
257,0,0,10,15,-87,1,7,12,NW,17539400,0,0
258,0,0,10,16,-87,1,7,13,NW,18233098,0,0
259,0,0,10,17,-87,1,5,13,NW,20601110,0,0
260,0,0,10,18,-83,-1,5,13,NW,17315406,0,0
261,0,0,10,19,-80,-1,4,13,NW,18357189,0,0
262,0,0,10,20,-73,-2,2,13,NW,17101981,0,0
263,0,0,10,21,-80,-2,-1,13,NW,17668999,0,0
264,0,0,10,22,-85,-1,0,12,cv,51503500067,0,0
265,0,0,11,-1,-79,-1,-3,11,cv,41943040,0,0
266,0,0,11,0,-79,-1,-2,11,NE,17222066,0,0
267,0,0,11,1,-63,-1,-2,11,NW,42387890,0,0
268,0,0,11,2,-74,-3,-6,10,NE,42387890,0,0
269,0,0,11,3,-85,-3,-1,10,NE,51531218944,0,0
270,0,0,11,4,-91,-4,-2,10,NW,19746644,0,0
271,0,0,11,5,-89,-3,-2,10,NW,44866849,0,0
272,0,0,11,6,-89,-4,0,10,NW,95129828,0,0
273,0,0,11,7,-84,-5,-2,10,NW,46697251,0,0
274,0,0,11,8,-87,-4,0,11,NW,19912458,0,0
275,0,0,11,9,-85,-4,1,11,NW,25066209,0,0
276,0,0,11,10,-79,-3,1,10,NW,198802145,0,0
277,0,0,11,11,-76,-2,1,9,NW,19941294,0,0
278,0,0,11,12,-78,-1,1,9,NW,21189589,0,0
279,0,0,11,13,-78,-2,1,9,NW,49013176,0,0
280,0,0,11,14,-78,-1,1,9,NW,19393625,0,0
281,0,0,11,15,-81,-2,1,10,NW,24779909,0,0
282,0,0,11,16,-77,-3,1,10,NW,17832871,0,0
283,0,0,11,17,-75,-3,1,12,NW,20324024,0,0
284,0,0,11,18,-75,-2,1,12,NW,17832346,0,0
285,0,0,11,19,-69,-2,0,12,NW,100270080,0,0
286,0,0,11,20,-75,-3,0,13,NW,17317884,0,0
287,0,0,11,21,-78,-2,0,13,NW,18355541,0,0
288,0,0,11,22,-78,-2,0,14,NW,20329629,0,0
289,0,0,12,-1,-85,-3,0,14,NW,17423239,0,0
290,0,0,12,0,-84,-3,0,13,NW,18551012,0,0
291,0,0,12,1,-89,-4,0,13,NW,17774124,0,0
292,0,0,12,2,-89,-3,-1,13,NW,24902991,0,0
293,0,0,12,3,-88,-4,0,12,NW,17508794,0,0
294,0,0,12,4,-89,-4,0,13,NW,18492571,0,0
295,0,0,12,5,-88,-4,0,12,NW,20263467,0,0
296,0,0,12,6,-73,-4,0,12,NW,17371628,0,0
297,0,0,12,7,-72,-4,0,12,NW,18354012,0,0
298,0,0,12,8,-66,-2,1,13,NW,17772716,0,0
299,0,0,12,9,-67,-2,2,13,NW,50129330,0,0
300,0,0,12,10,-64,-1,3,13,NW,16984498,0,0
301,0,0,12,11,-74,0,4,11,NW,17084244,0,0
302,0,0,12,12,-51,0,6,10,NW,17566142,0,0
303,0,0,12,13,-48,1,7,9,NW,17041130,0,0
304,0,0,12,14,-53,-1,7,8,NW,18640724,0,0
305,0,0,12,15,-53,0,7,8,NW,17208898,0,0
306,0,0,12,16,-61,2,5,8,SE,51479877910,0,0
307,0,0,12,17,-41,2,4,8,cv,84113630,0,0
308,0,0,12,18,-24,1,3,8,cv,88990585,0,0
309,0,0,12,19,-4,2,2,7,SE,21928871,0,0
310,0,0,12,20,-5,2,-1,7,cv,42387890,0,0
311,0,0,12,21,-32,3,0,7,cv,41943040,0,0
312,0,0,12,22,-35,3,-1,7,NE,41943040,0,0
313,0,0,13,-1,-25,3,-2,6,NE,41943040,0,0
314,0,0,13,0,157,1,-3,5,NE,51536016962,0,0
315,0,0,13,1,74,1,-3,5,NW,51527628354,0,0
316,0,0,13,2,64,1,-4,5,NW,41943040,0,0
317,0,0,13,3,61,1,-4,4,NW,51531722219,0,0
318,0,0,13,4,37,0,-5,4,NW,45227143,0,0
319,0,0,13,5,-8,2,-2,3,NW,100524921,0,0
320,0,0,13,6,-36,0,-5,3,NW,24517765,0,0
321,0,0,13,7,-13,2,-3,4,NW,19375339,0,0
322,0,0,13,8,-13,2,-2,4,NW,49026439,0,0
323,0,0,13,9,-16,3,2,4,NW,18905370,0,0
324,0,0,13,10,-5,4,3,3,NW,24310331,0,0
325,0,0,13,11,-21,5,6,3,NW,18241044,0,0
326,0,0,13,12,-25,4,7,2,NW,20165229,0,0
327,0,0,13,13,-21,5,7,2,NW,17751604,0,0
328,0,0,13,14,-14,6,8,2,NW,200001654,0,0
329,0,0,13,15,-28,5,8,3,cv,51496060646,0,0
330,0,0,13,16,-11,6,7,5,SE,42387890,0,0
331,0,0,13,17,-6,7,9,6,NW,51528922429,0,0
332,0,0,13,18,-31,5,9,7,NW,92274688,0,0
333,0,0,13,19,-51,6,8,9,NW,43880804,0,0
334,0,0,13,20,-67,5,7,11,NW,23124278,0,0
335,0,0,13,21,-73,4,6,12,NE,93123131,0,0
336,0,0,13,22,-80,3,6,13,NE,88644897,0,0
337,0,0,14,-1,-64,2,5,14,NE,22875714,0,0
338,0,0,14,0,-63,4,4,15,NW,98838794,0,0
339,0,0,14,1,-70,3,2,15,NW,92274688,0,0
340,0,0,14,2,-82,2,2,16,NW,22408069,0,0
341,0,0,14,3,-79,2,3,16,NW,49372201,0,0
342,0,0,14,4,-87,2,3,16,NE,91853028,0,0
343,0,0,14,5,-77,1,3,17,NE,95129828,0,0
344,0,0,14,6,-74,2,3,17,NE,47805663,0,0
345,0,0,14,7,-73,2,4,18,NE,18905370,0,0
346,0,0,14,8,-70,2,4,19,NE,22191393,0,0
347,0,0,14,9,-72,2,5,19,NE,200002765,0,0
348,0,0,14,10,-74,3,6,19,NE,19479921,0,0
349,0,0,14,11,-74,3,7,19,NE,17853597,0,0
350,0,0,14,12,-69,4,8,18,NW,51503124308,0,0
351,0,0,14,13,-65,5,9,17,cv,42387890,0,0
352,0,0,14,14,-64,4,9,17,cv,41943040,0,0
353,0,0,14,15,-63,4,10,17,cv,51538390872,0,0
354,0,0,14,16,-36,6,7,16,SE,51530002264,0,0
355,0,0,14,17,-17,6,6,16,cv,0,0,0
356,0,0,14,18,-9,6,6,17,cv,41943040,0,0
357,0,0,14,19,-10,7,6,17,SE,17222066,0,0
358,0,0,14,20,2,7,4,16,SE,51531218944,0,0
359,0,0,14,21,-6,7,2,17,cv,51523275186,0,0
360,0,0,14,22,-13,6,1,16,cv,41943040,0,0
361,0,0,15,-1,41,6,1,16,cv,51536016962,0,0
362,0,0,15,0,111,5,-1,16,NE,51527628354,0,0
363,0,0,15,1,142,5,0,16,cv,0,0,0
364,0,0,15,2,171,5,-1,15,NE,0,0,0
365,0,0,15,3,149,6,0,15,NE,41943040,0,0
366,0,0,15,4,100,7,2,14,NW,17222066,0,0
367,0,0,15,5,47,6,2,14,NW,51536370599,0,0
368,0,0,15,6,14,6,1,14,NW,44338978,0,0
369,0,0,15,7,2,6,1,14,NW,21453777,0,0
370,0,0,15,8,8,7,3,14,NW,97033505,0,0
371,0,0,15,9,35,7,3,14,NW,18725993,0,0
372,0,0,15,10,20,8,6,14,cv,51514353582,0,0
373,0,0,15,11,48,8,7,13,NW,42387890,0,0
374,0,0,15,12,27,9,8,11,cv,42387890,0,0
375,0,0,15,13,28,9,9,11,cv,41943040,0,0
376,0,0,15,14,40,9,9,10,cv,51536016962,0,0
377,0,0,15,15,48,10,9,10,cv,21575234,0,0
378,0,0,15,16,50,10,8,11,NE,51522830336,0,0
379,0,0,15,17,54,9,5,11,cv,0,0,0
380,0,0,15,18,97,9,5,12,cv,41943040,0,0
381,0,0,15,19,135,9,4,12,cv,51538390872,0,0
382,0,0,15,20,161,9,3,12,cv,21567046,0,0
383,0,0,15,21,169,8,1,12,NW,51525220638,0,0
384,0,0,15,22,166,7,1,12,NW,51527569941,0,0
385,0,0,16,-1,163,6,0,12,NW,43151002,0,0
386,0,0,16,0,141,7,1,12,cv,51512315363,0,0
387,0,0,16,1,105,7,1,11,cv,88990585,0,0
388,0,0,16,2,60,7,0,11,NW,21928871,0,0
389,0,0,16,3,50,7,0,11,NW,51531218944,0,0
390,0,0,16,4,48,7,2,10,NW,45328106,0,0
391,0,0,16,5,108,7,1,10,NW,97241334,0,0
392,0,0,16,6,109,6,2,10,NW,19358943,0,0
393,0,0,16,7,83,8,2,10,NW,22428813,0,0
394,0,0,16,8,61,8,4,10,NW,48445006,0,0
395,0,0,16,9,82,9,6,10,cv,51529742558,0,0
396,0,0,16,10,130,10,7,10,cv,88990585,0,0
397,0,0,16,11,70,10,8,9,cv,51533659469,0,0
398,0,0,16,12,72,10,9,8,cv,21567046,0,0
399,0,0,16,13,54,11,11,7,cv,46661624,0,0
400,0,0,16,14,66,10,11,7,cv,17754558,0,0
401,0,0,16,15,77,11,11,6,SE,51538390872,0,0
402,0,0,16,16,91,11,9,6,SE,41943040,0,0
403,0,0,16,17,112,11,7,7,SE,51536016962,0,0
404,0,0,16,18,150,11,6,7,NE,51527628354,0,0
405,0,0,16,19,168,10,5,7,cv,92647788,0,0
406,0,0,16,20,217,11,5,7,cv,92274688,0,0
407,0,0,16,21,191,10,3,7,cv,46836395,0,0
408,0,0,16,22,213,9,3,7,NE,47127495,0,0
409,0,0,17,-1,182,9,2,8,cv,0,0,0
410,0,0,17,0,182,8,1,8,NW,51525682918,0,0
411,0,0,17,1,203,10,3,8,NW,47522120,0,0
412,0,0,17,2,249,8,2,8,NW,21743862,0,0
413,0,0,17,3,307,8,1,8,NW,19237729,0,0
414,0,0,17,4,261,8,1,7,NE,51524283787,0,0
415,0,0,17,5,134,7,1,8,NW,42387890,0,0
416,0,0,17,6,49,7,1,8,NW,51537736925,0,0
417,0,0,17,7,47,7,1,8,NW,20531282,0,0
418,0,0,17,8,84,10,6,8,NW,94678059,0,0
419,0,0,17,9,61,11,7,8,NW,19180587,0,0
420,0,0,17,10,37,12,9,8,NW,24077529,0,0
421,0,0,17,11,46,13,11,7,NW,19250287,0,0
422,0,0,17,12,44,12,12,6,NW,49600694,0,0
423,0,0,17,13,54,12,13,5,NE,51512538429,0,0
424,0,0,17,14,73,12,13,5,cv,42387890,0,0
425,0,0,17,15,88,13,13,5,SE,0,0,0
426,0,0,17,16,103,14,11,5,SE,51527569941,0,0
427,0,0,17,17,133,14,10,5,cv,51527569941,0,0
428,0,0,17,18,308,14,9,5,SE,0,0,0
429,0,0,17,19,335,16,10,6,cv,0,0,0
430,0,0,17,20,303,16,11,6,NW,42387890,0,0
431,0,0,17,21,260,16,11,6,NW,51531218944,0,0
432,0,0,17,22,302,15,11,6,cv,51523275186,0,0
433,0,0,18,-1,258,17,11,5,NW,42387890,0,0
434,0,0,18,0,283,16,11,4,NW,51530722844,0,0
435,0,0,18,1,232,16,11,4,NW,21743862,0,0
436,0,0,18,2,174,16,11,3,NW,98482258,0,0
437,0,0,18,3,156,17,11,2,NW,19702743,0,0
438,0,0,18,4,202,17,11,1,NW,18236063,0,0
439,0,0,18,5,230,17,11,1,NW,24379376,0,0
440,0,0,18,6,267,17,11,1,NW,18668599,0,0
441,0,0,18,7,197,17,12,1,cv,51510121861,0,0
442,0,0,18,8,231,17,12,1,NW,42387890,0,0
443,0,0,18,9,223,17,12,1,cv,42387890,0,0
444,0,0,18,10,239,16,13,1,NW,42387890,0,0
445,0,0,18,11,201,16,13,0,cv,42387890,0,0
446,0,0,18,12,210,17,13,-1,cv,46682645,0,0
447,0,0,18,13,205,17,13,-2,NE,46682645,0,0
448,0,0,18,14,213,18,14,-2,cv,92647788,0,0
449,0,0,18,15,236,18,14,-2,cv,88990585,0,0
450,0,0,18,16,257,19,14,-2,NE,46682645,0,0
451,0,0,18,17,385,18,13,-2,cv,0,0,0
452,0,0,18,18,326,18,14,0,NW,42387890,0,0
453,0,0,18,19,303,18,13,0,NW,51530722844,0,0
454,0,0,18,20,274,18,12,1,NW,21743862,0,0
455,0,0,18,21,233,18,12,1,NW,98482258,0,0
456,0,0,18,22,243,18,13,0,NW,20059259,0,0
457,0,0,19,-1,264,19,12,1,NW,22428813,0,0
458,0,0,19,0,289,19,11,2,NW,48778896,0,0
459,0,0,19,1,268,17,10,2,NW,18421442,0,0
460,0,0,19,2,167,19,11,3,NW,22453025,0,0
461,0,0,19,3,-29,18,13,3,NW,19865158,0,0
462,0,0,19,4,-19,18,12,4,NW,18544067,0,0
